community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,labor,labor supply,labor supply tax,Econometrics,6,0.5,Michael C. Keeley,The Labor-Supply Effects and Costs of Alternative Negative Income Tax Programs,Michael C. Keeley et al. (1978),The Effect of Taxation on Labor Supply: Evaluating the Gary Negative Income Tax Experiment,Gary Burtless et Jerry A. Hausman (1978),The Effect of Taxation on Labor Supply: Evaluating the Gary Negative Income Tax Experiment,Gary Burtless et Jerry A. Hausman (1978),https://openalex.org/W1587444279,3.0,0.2727272727272727,https://openalex.org/W1996567072,27,0.3103448275862069,https://openalex.org/W1996567072,494,0.3865414710485133
1,supply,supply tax,supply tax affect,Labour economics,6,0.5,Philip K. Robins,The Effect of Taxation on Labor Supply: Evaluating the Gary Negative Income Tax Experiment,Gary Burtless et Jerry A. Hausman (1978),Attrition Bias in Experimental and Panel Data: The Gary Income Maintenance Experiment,Jerry A. Hausman et David A. Wise (1979),Attrition Bias in Experimental and Panel Data: The Gary Income Maintenance Experiment,Jerry A. Hausman et David A. Wise (1979),https://openalex.org/W1996567072,3.0,0.2727272727272727,https://openalex.org/W2061127918,14,0.16091954022988506,https://openalex.org/W2061127918,459,0.3591549295774648
1,experiment,tax affect,response married woman,Public economics,5,0.4166666666666667,Robert G. Spiegelman,Predicting the Effects of Permanent Programs from a Limited Duration Experiment,Charles E. Metcalf (1974),The Labor Supply Response in the Gary Experiment,Robert A. Moffitt (1979),AN ECONOMETRIC MODEL OF THE DEMAND FOR CHILD CARE,Philip K. Robins et Robert G. Spiegelman (1978),https://openalex.org/W214256899,2.0,0.18181818181818182,https://openalex.org/W1579918246,11,0.12643678160919541,https://openalex.org/W2151601741,67,0.05242566510172144
1,affect,maintenance experiment,demand child care,Statistics,3,0.25,Richard W. West,Attrition Bias in Experimental and Panel Data: The Gary Income Maintenance Experiment,Jerry A. Hausman et David A. Wise (1979),The Labor-Supply Effects and Costs of Alternative Negative Income Tax Programs,Michael C. Keeley et al. (1978),A Dynamic Model of Employment Behavior: An Application to the Seattle and Denver Income Maintenance Experiments,Nancy Brandon Tuma et Philip K. Robins (1980),https://openalex.org/W2061127918,1.0,0.09090909090909091,https://openalex.org/W1587444279,10,0.11494252873563218,https://openalex.org/W2091566131,50,0.03912363067292645
1,tax,tax experiment,woman husband present,Microeconomics,3,0.25,Jerry A. Hausman,"Work Incentives and Income Guarantees: The New Jersey Negative Income Tax Experiment, <i>by Joseph A. Pechman and P. Michael Timpane</i>",Dennis P. Sobin et al. (1976),The estimation of labor supply models using experimental data,Michael C. Keeley et al. (1978),The Labor-Supply Effects and Costs of Alternative Negative Income Tax Programs,Michael C. Keeley et al. (1978),https://openalex.org/W2060871537,1.0,0.09090909090909091,https://openalex.org/W2059825689,7,0.08045977011494253,https://openalex.org/W1587444279,50,0.03912363067292645
1,gary,response gary,econometric model demand,Linguistics,2,0.16666666666666666,Gary Burtless,The estimation of labor supply models using experimental data,Michael C. Keeley et al. (1978),"The Labor-Supply Response of Married Women, Husband Present",Glen G. Cain et al. (1974),The estimation of labor supply models using experimental data,Michael C. Keeley et al. (1978),https://openalex.org/W2059825689,1.0,0.09090909090909091,https://openalex.org/W1553519024,5,0.05747126436781609,https://openalex.org/W2059825689,37,0.028951486697965573
1,model,gary experiment,supply response gary,Demographic economics,2,0.16666666666666666,Charles E. Metcalf,,,Predicting the Effects of Permanent Programs from a Limited Duration Experiment,Charles E. Metcalf (1974),The Labor Supply Response in the Gary Experiment,Robert A. Moffitt (1979),,,,https://openalex.org/W214256899,5,0.05747126436781609,https://openalex.org/W1579918246,36,0.028169014084507043
1,effect,supply response,married woman husband,Composite material,1,0.08333333333333333,David A. Wise,,,"Work Incentives and Income Guarantees: The New Jersey Negative Income Tax Experiment, <i>by Joseph A. Pechman and P. Michael Timpane</i>",Dennis P. Sobin et al. (1976),What is Labor Supply and Do Taxes Affect It?,Harvey S. Rosen (1979),,,,https://openalex.org/W2060871537,4,0.04597701149425287,https://openalex.org/W3125695450,28,0.02190923317683881
1,program,demand child,model demand child,Epistemology,1,0.08333333333333333,Dennis P. Sobin,,,What is Labor Supply and Do Taxes Affect It?,Harvey S. Rosen (1979),Predicting the Effects of Permanent Programs from a Limited Duration Experiment,Charles E. Metcalf (1974),,,,https://openalex.org/W3125695450,2,0.022988505747126436,https://openalex.org/W214256899,28,0.02190923317683881
1,data,husband present,labor supply response,Mechanical engineering,1,0.08333333333333333,Joseph A. Pechman,,,A Dynamic Model of Employment Behavior: An Application to the Seattle and Denver Income Maintenance Experiments,Nancy Brandon Tuma et Philip K. Robins (1980),"The Labor-Supply Response of Married Women, Husband Present",Glen G. Cain et al. (1974),,,,https://openalex.org/W2091566131,1,0.011494252873563218,https://openalex.org/W1553519024,15,0.011737089201877934
2,work,work effort,tax supply work,Mechanical engineering,6,0.5454545454545454,Christopher Green,Negative Taxes and Monetary Incentives to Work: The Static Theory,Christopher Green (1968),Negative Taxes and Monetary Incentives to Work: The Static Theory,Christopher Green (1968),"The Multi-Goal, Theory-Driven Approach to Evaluation: A Model Linking Basic and Applied Social Science",Huey-Tsyh Chen et Peter H. Rossi (1980),https://openalex.org/W2279741972,5.0,0.38461538461538464,https://openalex.org/W2279741972,9,0.2647058823529412,https://openalex.org/W1989759844,141,0.5402298850574713
2,approach,static theory,supply work effort,Economic growth,3,0.2727272727272727,John Conlisk,Simple Dynamic Effects in Work-Leisure Choice: A Skeptical Comment on the Static Theory,John Conlisk (1968),"Labor-Supply Effects of Income, Income-Work, and Wage Subsidies",Jonathan R. Kesselman (1969),"Labor-Supply Effects of Income, Income-Work, and Wage Subsidies",Jonathan R. Kesselman (1969),https://openalex.org/W2216732643,3.0,0.23076923076923078,https://openalex.org/W294349945,5,0.14705882352941177,https://openalex.org/W294349945,31,0.11877394636015326
2,effort,scheme transferring,tax rural people,Microeconomics,3,0.2727272727272727,Jonathan R. Kesselman,"Labor-Supply Effects of Income, Income-Work, and Wage Subsidies",Jonathan R. Kesselman (1969),Income Maintenance and the Rural Poor: An Experimental Approach,David Bawden (1970),Negative Taxes and Monetary Incentives to Work: The Static Theory,Christopher Green (1968),https://openalex.org/W294349945,2.0,0.15384615384615385,https://openalex.org/W2278871656,4,0.11764705882352941,https://openalex.org/W2279741972,19,0.07279693486590039
2,maintenance,wage subsidy,poor experimental approach,Labour economics,3,0.2727272727272727,David Bawden,Income Maintenance and the Rural Poor: An Experimental Approach,David Bawden (1970),Simple Dynamic Effects in Work-Leisure Choice: A Skeptical Comment on the Static Theory,John Conlisk (1968),THE NEGATIVE INCOME TAX AND THE SUPPLY OF WORK EFFORT,Michael J. Boskin (1967),https://openalex.org/W2278871656,1.0,0.07692307692307693,https://openalex.org/W2216732643,4,0.11764705882352941,https://openalex.org/W3136687667,14,0.05363984674329502
2,tax,comprehensive approach,maintenance rural poor,Law,2,0.18181818181818182,Michael J. Boskin,THE NEGATIVE INCOME TAX AND THE SUPPLY OF WORK EFFORT,Michael J. Boskin (1967),Schemes for Transferring Income to the Poor,Christopher Green et Robert J. Lampman (1967),"Tax effects on job search, training, and work effort",Jonathan R. Kesselman (1976),https://openalex.org/W3136687667,1.0,0.07692307692307693,https://openalex.org/W2050077510,3,0.08823529411764706,https://openalex.org/W2008544450,14,0.05363984674329502
2,rural,maintenance swift,rural poor experimental,Library science,2,0.18181818181818182,Robert J. Lampman,Schemes for Transferring Income to the Poor,Christopher Green et Robert J. Lampman (1967),"Work Response to Income Maintenance: Economic, Sociological, and Cultural Perspectives",Sonia R. Wright (1975),Schemes for Transferring Income to the Poor,Christopher Green et Robert J. Lampman (1967),https://openalex.org/W2050077510,1.0,0.07692307692307693,https://openalex.org/W2152073090,3,0.08823529411764706,https://openalex.org/W2050077510,9,0.034482758620689655
2,poor,supply work,work static theory,Market economy,2,0.18181818181818182,,,,THE NEGATIVE INCOME TAX AND THE SUPPLY OF WORK EFFORT,Michael J. Boskin (1967),A comprehensive approach to income maintenance: swift,Jonathan R. Kesselman (1973),,,,https://openalex.org/W3136687667,2,0.058823529411764705,https://openalex.org/W2010512251,9,0.034482758620689655
2,effect,tax supply,monetary incentive work,Public economics,2,0.18181818181818182,,,,"The Multi-Goal, Theory-Driven Approach to Evaluation: A Model Linking Basic and Applied Social Science",Huey-Tsyh Chen et Peter H. Rossi (1980),Income Maintenance and the Rural Poor: An Experimental Approach,David Bawden (1970),,,,https://openalex.org/W1989759844,1,0.029411764705882353,https://openalex.org/W2278871656,8,0.03065134099616858
2,negative,implication negative,job search training,Artificial intelligence,1,0.09090909090909091,,,,"Tax effects on job search, training, and work effort",Jonathan R. Kesselman (1976),Simple Dynamic Effects in Work-Leisure Choice: A Skeptical Comment on the Static Theory,John Conlisk (1968),,,,https://openalex.org/W2008544450,1,0.029411764705882353,https://openalex.org/W2216732643,8,0.03065134099616858
2,static,tax rural,incentive work static,Programming language,1,0.09090909090909091,,,,A comprehensive approach to income maintenance: swift,Jonathan R. Kesselman (1973),"Work Response to Income Maintenance: Economic, Sociological, and Cultural Perspectives",Sonia R. Wright (1975),,,,https://openalex.org/W2010512251,1,0.029411764705882353,https://openalex.org/W2152073090,5,0.019157088122605363
3,tax,government poverty,family grant redistribution,Public economics,10,0.7142857142857143,Anthony B. Atkinson,The Tax Credit Scheme and the Redistribution of Income.,Anthony B. Atkinson (1974),Is a Negative Income Tax Practical?,James Tobin et al. (1967),Is a Negative Income Tax Practical?,James Tobin et al. (1967),https://openalex.org/W2160300036,4.0,0.2857142857142857,https://openalex.org/W4256487331,28,0.39436619718309857,https://openalex.org/W4256487331,64,0.29767441860465116
3,negative,tax australia,welfare need earnings,Law,8,0.5714285714285714,John J. Isenhower,Negative Taxes and the Poverty Problem,John J. Isenhower (1968),"Professor Friedman, meet Lady Rhys-Williams: NIT vs. CIT",Jonathan R. Kesselman et Irwin Garfinkel (1978),"Professor Friedman, meet Lady Rhys-Williams: NIT vs. CIT",Jonathan R. Kesselman et Irwin Garfinkel (1978),https://openalex.org/W2510840972,3.0,0.21428571428571427,https://openalex.org/W2066344131,15,0.2112676056338028,https://openalex.org/W2066344131,35,0.16279069767441862
3,redistribution,tax practical,tax poverty problem,Economic growth,8,0.5714285714285714,Peter Saunders,A Guaranteed Minimum Income Scheme for Australia? Some Problems<sup>1</sup>,Peter Saunders (1976),Negative Taxes and the Poverty Problem,John J. Isenhower (1968),Negative Taxes and the Poverty Problem,John J. Isenhower (1968),https://openalex.org/W2265308498,2.0,0.14285714285714285,https://openalex.org/W2510840972,5,0.07042253521126761,https://openalex.org/W2510840972,30,0.13953488372093023
3,poverty,maintenance alternative,criterion welfare need,Market economy,4,0.2857142857142857,B. F. Henderson,The Relief of Poverty: Negative Income Taxes and Other Measures*,B. F. Henderson (1971),The Tax Credit Scheme and the Redistribution of Income.,Anthony B. Atkinson (1974),"Taxes, family grants and redistribution",Michael Bruno et Jack Habib (1976),https://openalex.org/W2119625862,1.0,0.07142857142857142,https://openalex.org/W2160300036,5,0.07042253521126761,https://openalex.org/W2056617855,21,0.09767441860465116
3,australia,poverty problem,negative tax poverty,Macroeconomics,3,0.21428571428571427,Joseph A. Kershaw,Government Against Poverty.,Joseph A. Kershaw et Paul N. Courant (1972),"Taxes, family grants and redistribution",Michael Bruno et Jack Habib (1976),Government Against Poverty.,Joseph A. Kershaw et Paul N. Courant (1972),https://openalex.org/W2090347708,1.0,0.07142857142857142,https://openalex.org/W2056617855,3,0.04225352112676056,https://openalex.org/W2090347708,18,0.08372093023255814
3,problem,tax poverty,tax family grant,Labour economics,3,0.21428571428571427,Paul N. Courant,Is a Negative Income Tax Practical?,James Tobin et al. (1967),Government Against Poverty.,Joseph A. Kershaw et Paul N. Courant (1972),On Comparing Income Maintenance Alternatives,Theodore R. Marmor (1971),https://openalex.org/W4256487331,1.0,0.07142857142857142,https://openalex.org/W2090347708,3,0.04225352112676056,https://openalex.org/W2035523006,13,0.06046511627906977
3,sup,criterion welfare,credit scheme redistribution,Mathematical analysis,2,0.14285714285714285,James Tobin,"Taxes, family grants and redistribution",Michael Bruno et Jack Habib (1976),A Guaranteed Minimum Income Scheme for Australia? Some Problems<sup>1</sup>,Peter Saunders (1976),Criteria for Welfare: Needs or Earnings?,Ronald F. Henderson (1977),https://openalex.org/W2056617855,1.0,0.07142857142857142,https://openalex.org/W2265308498,3,0.04225352112676056,https://openalex.org/W305924884,8,0.037209302325581395
3,scheme,grant redistribution,tax credit scheme,Linguistics,2,0.14285714285714285,Joseph A. Pechman,"Work Response to Income Maintenance: Economic, Sociological, and Cultural Perspectives",Sonia R. Wright (1975),NEGATIVE INCOME TAXATION AND THE REDISTRIBUTION OF INCOME<sup>*</sup>,Nicholas Barr (1975),A Guaranteed Minimum Income Scheme for Australia? Some Problems<sup>1</sup>,Peter Saunders (1976),https://openalex.org/W2152073090,1.0,0.07142857142857142,https://openalex.org/W1541218672,3,0.04225352112676056,https://openalex.org/W2265308498,7,0.03255813953488372
3,maintenance,welfare need,work orientation poor,Mechanical engineering,2,0.14285714285714285,Peter Mieszkowski,,,Criteria for Welfare: Needs or Earnings?,Ronald F. Henderson (1977),NEGATIVE INCOME TAXATION AND THE REDISTRIBUTION OF INCOME<sup>*</sup>,Nicholas Barr (1975),,,,https://openalex.org/W305924884,2,0.028169014084507043,https://openalex.org/W1541218672,5,0.023255813953488372
3,practical,family grant,relief poverty negative,Finance,2,0.14285714285714285,Michael Bruno,,,The Relief of Poverty: Negative Income Taxes and Other Measures*,B. F. Henderson (1971),NEGATIVE INCOME TAXES AND INCOME REDISTRIBUTION,John Creedy (1978),,,,https://openalex.org/W2119625862,2,0.028169014084507043,https://openalex.org/W2139055474,4,0.018604651162790697
