community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
4,future,degrowth transition,degrowth job guarantee,Chemistry,10,0.05291005291005291,Guy Standing,The Case for a Participation Income,Anthony B. Atkinson (1996),What is Degrowth? From an Activist Slogan to a Social Movement,Federico Demaria et al. (2013),Telling stories of 21st century welfare: The UK Coalition government and the neo-liberal discourse of worklessness and dependency,Jay Wiggan (2012),https://openalex.org/W1980797821,7,0.011437908496732025,https://openalex.org/W2150141679,8,0.01436265709156194,https://openalex.org/W2103318532,173,0.014223464605771603
4,consumption,policy implication,social dynamic degrowth,Medicine,4,0.021164021164021163,Milena Büchs,Universal Basic Services: A Theoretical and Moral Framework,Ian Gough (2019),"How to turn an ocean liner: a proposal for voluntary degrowth by redesigning money for sustainability, justice, and resilience",Alf Hornborg (2017),Sustainable Consumption and Worktime Reduction,Juliet B. Schor (2005),https://openalex.org/W2951840029,7,0.011437908496732025,https://openalex.org/W2339728047,8,0.01436265709156194,https://openalex.org/W2069885397,163,0.013401299021622955
5,germany,social assistance,germany status protection,Economics,64,0.8888888888888888,Werner Eichhörst,Social Assistance and EU Poverty Thresholds 1990-2008. Are European Welfare Systems Providing Just and Fair Protection Against Low Income?,Kenneth Nelson (2011),Institutionalizing Dualism: Complementarities and Change in France and Germany,Bruno Palier et Kathleen Thelen (2010),Labor Market Rigidities: At the Root of Unemployment in Europe,Horst Siebert (1997),https://openalex.org/W2079039442,4,0.04395604395604396,https://openalex.org/W2157441223,7,0.08641975308641975,https://openalex.org/W2109437806,828,0.30043541364296084
5,welfare,labour market,policy germany status,Political science,42,0.5833333333333334,Maria Grienberger-Zingerle,Caring Labor and Basic Income,Jayoung Yoon (2016),Social Assistance and EU Poverty Thresholds 1990-2008. Are European Welfare Systems Providing Just and Fair Protection Against Low Income?,Kenneth Nelson (2011),Institutionalizing Dualism: Complementarities and Change in France and Germany,Bruno Palier et Kathleen Thelen (2010),https://openalex.org/W2789614693,3,0.03296703296703297,https://openalex.org/W2079039442,5,0.06172839506172839,https://openalex.org/W2157441223,574,0.20827285921625543
5,market,policy germany,free economy state,Sociology,24,0.3333333333333333,Regina Konle‐Seidl,Activating Labor Market and Social Policies in Germany: From Status Protection to Basic Income Support,Werner Eichhörst et al. (2010),Redistribution of work and income in the crisis: Actors' problems of working time reduction and a guaranteed basic income,Georg Vobruba (1990),‘New politics’ in German labour market policy? The implications of the recent Hartz reforms for the German welfare state,Achim Kemmerling et Oliver Bruttel (2006),https://openalex.org/W242462595,3,0.03296703296703297,https://openalex.org/W1975804246,3,0.037037037037037035,https://openalex.org/W2568730543,137,0.04970972423802612
5,state,status protection,justification welfare state,Computer science,18,0.25,Georg Vobruba,Activation Policies in Germany: From Status Protection to Basic Income Support,Werner Eichhörst et al. (2008),"Rawls, the difference principle, and economic inequality",Walter E. Schaller (1998),"BENEFIT DURATION, UNEMPLOYMENT DURATION AND JOB MATCH QUALITY: A REGRESSION‐DISCONTINUITY APPROACH",Marco Caliendo et al. (2012),https://openalex.org/W2152246911,3,0.03296703296703297,https://openalex.org/W1985345842,3,0.037037037037037035,https://openalex.org/W1557319022,134,0.04862119013062409
5,policy,germany status,poverty germany empirical,Mathematics,16,0.2222222222222222,Torsten Lietzmann,Redistribution of work and income in the crisis: Actors' problems of working time reduction and a guaranteed basic income,Georg Vobruba (1990),Activation Policies in Germany: From Status Protection to Basic Income Support,Werner Eichhörst et al. (2008),"At the Origins of Neo-Liberalism: The Free Economy and the Strong State, 1930–1947",Ben Jackson (2010),https://openalex.org/W1975804246,2,0.02197802197802198,https://openalex.org/W2152246911,3,0.037037037037037035,https://openalex.org/W2142599662,106,0.038461538461538464
5,labor,labor market,transition egalitarian development,Business,15,0.20833333333333334,Joachim Wolff,The Open Unemployment Trap: Life at the Intersection of Labour Market and Welfare State. The Case of Germany,Ronald Gebauer et Georg Vobruba (2003),Caring Labor and Basic Income,Jayoung Yoon (2016),Lerner on the Economics of Control,Milton Friedman (1947),https://openalex.org/W1984446050,2,0.02197802197802198,https://openalex.org/W2789614693,3,0.037037037037037035,https://openalex.org/W2017723235,101,0.03664731494920174
5,assistance,change germany,principle economic inequality,Engineering,13,0.18055555555555555,Brigitte Schels,"Basic Income, Gender Justice and the Costs of Gender-Symmetrical Lifestyles",Anca Gheaus (2008),Activating Labor Market and Social Policies in Germany: From Status Protection to Basic Income Support,Werner Eichhörst et al. (2010),Social Assistance and EU Poverty Thresholds 1990-2008. Are European Welfare Systems Providing Just and Fair Protection Against Low Income?,Kenneth Nelson (2011),https://openalex.org/W2158854910,2,0.02197802197802198,https://openalex.org/W242462595,3,0.037037037037037035,https://openalex.org/W2079039442,99,0.035921625544267054
5,scheme,rethinking welfare,unemployment lesson germany,Philosophy,13,0.18055555555555555,Kenneth Nelson,A fistful of euros: Is the German one‐euro job workfare scheme effective for participants?,Katrin Hohmeyer et Joachim Wolff (2011),A New Kid in Town? Active Inclusion Elements in European Minimum Income Schemes,Sarah Marchal et Natascha Van Mechelen (2015),Activation Policies in Germany: From Status Protection to Basic Income Support,Werner Eichhörst et al. (2008),https://openalex.org/W1852934820,2,0.02197802197802198,https://openalex.org/W2262131717,2,0.024691358024691357,https://openalex.org/W2152246911,87,0.031567489114658925
5,social,welfare state,employment welfare recipient,Psychology,10,0.1388888888888889,Nam Hoon Kang,‘Do you feel excluded?’ The subjective experience of young state benefit recipients in Germany,Sandra Popp et Brigitte Schels (2008),Labor Market Rigidities: At the Root of Unemployment in Europe,Horst Siebert (1997),The PASS panel survey after six waves,Mark Trappmann et al. (2013),https://openalex.org/W1973347965,2,0.02197802197802198,https://openalex.org/W2109437806,2,0.024691358024691357,https://openalex.org/W1911356153,75,0.027213352685050797
5,german,justification welfare,review transfer state,History,10,0.1388888888888889,Jayoung Yoon,"Subsidized work before and after the German Hartz reforms: design of major schemes, evaluation results and lessons learnt",Joachim Wolff et Gesine Stephan (2013),Basic Income From a Gender Perspective: Possibilities and Limitations,Sook-Young Ahn (2020),"Same players, different game: how better rules make better politics",James M. Buchanan (2008),https://openalex.org/W2134033543,2,0.02197802197802198,https://openalex.org/W3040319771,2,0.024691358024691357,https://openalex.org/W2092588709,69,0.025036284470246733
5,recipient,reform germany,labour market policy,Medicine,6,0.08333333333333333,Ronald Gebauer,Precarious Workers and Basic Income,Nam Hoon Kang (2013),Young beneficiaries’ routes off benefits through labour market integration: the case of Germany,Brigitte Schels (2011),A fistful of euros: Is the German one‐euro job workfare scheme effective for participants?,Katrin Hohmeyer et Joachim Wolff (2011),https://openalex.org/W2739497665,2,0.02197802197802198,https://openalex.org/W2108289869,2,0.024691358024691357,https://openalex.org/W1852934820,55,0.01995645863570392
5,feminist,german labour,german labour market,Geography,6,0.08333333333333333,Anca Gheaus,Young beneficiaries’ routes off benefits through labour market integration: the case of Germany,Brigitte Schels (2011),The Open Unemployment Trap: Life at the Intersection of Labour Market and Welfare State. The Case of Germany,Ronald Gebauer et Georg Vobruba (2003),Reforming Care,Nancy Folbre (2008),https://openalex.org/W2108289869,2,0.02197802197802198,https://openalex.org/W1984446050,2,0.024691358024691357,https://openalex.org/W4245622842,43,0.015602322206095792
5,minimum,policy reform,policy reform germany,Chemistry,4,0.05555555555555555,Katrin Hohmeyer,The Case for a Participation Income,Anthony B. Atkinson (1996),Universal basic income,Marshall Steinbaum (2023),Hunger and nutritional poverty in Germany: quantitative and qualitative empirical insights,Sabine Pfeiffer et al. (2011),https://openalex.org/W1980797821,2,0.02197802197802198,https://openalex.org/W4321228461,2,0.024691358024691357,https://openalex.org/W1998635925,43,0.015602322206095792
5,care,case germany,state guaranteed minimum,Biology,3,0.041666666666666664,Sandra Popp,Universal basic income,Marshall Steinbaum (2023),Precarious Workers and Basic Income,Nam Hoon Kang (2013),"Exit Bismarck, Enter Dualism? Assessing Contemporary German Labour Market Policy",Jochen Clasen et Alexander Goerne (2011),https://openalex.org/W4321228461,2,0.02197802197802198,https://openalex.org/W2739497665,2,0.024691358024691357,https://openalex.org/W2098519656,39,0.014150943396226415
5,discourse,market policy,labor market unemployment,Art,3,0.041666666666666664,Andreas Hirseland,Labor Market Rigidities: At the Root of Unemployment in Europe,Horst Siebert (1997),"Subsidized work before and after the German Hartz reforms: design of major schemes, evaluation results and lessons learnt",Joachim Wolff et Gesine Stephan (2013),A New Kid in Town? Active Inclusion Elements in European Minimum Income Schemes,Sarah Marchal et Natascha Van Mechelen (2015),https://openalex.org/W2109437806,2,0.02197802197802198,https://openalex.org/W2134033543,2,0.024691358024691357,https://openalex.org/W2262131717,25,0.009071117561683599
